name,district,lat,lng,tag
复旦大学附属儿科医院,闵行区,31.144931,121.401518,医疗;专科医院
上海交通大学医学院附属瑞金医院,黄浦区,31.217806,121.474086,医疗;综合医院
上海市徐汇区中心医院,徐汇区,31.223309,121.464578,医疗;综合医院
复旦大学附属肿瘤医院,徐汇区,31.197373,121.459978,医疗;专科医院
上海市东方医院,浦东新区,31.243379,121.518861,医疗;综合医院
上海市胸科医院,徐汇区,31.20393,121.431653,医疗;专科医院
华东医院,静安区,31.224854,121.448013,医疗;综合医院
复旦大学附属眼耳鼻喉科医院(宝庆路分部),徐汇区,31.216523,121.456803,医疗;专科医院
上海市精神卫生中心,徐汇区,31.193632,121.45444,医疗;专科医院
上海市儿童医院（北京西路院区）,静安区,31.235205,121.454513,医疗;专科医院
上海市普陀区中心医院,普陀区,31.247439,121.410709,医疗;综合医院
上海市长宁区妇幼保健院,长宁区,31.219215,121.420968,医疗;专科医院
上海市黄浦区中心医院(四川中路),黄浦区,31.23977,121.495397,医疗;综合医院
中国人民解放军第四五五医院,长宁区,31.206535,121.434215,医疗;综合医院
上海市浦东新区浦南医院东院,浦东新区,31.199134,121.517366,医疗;综合医院
上海市静安区中心医院,静安区,31.237041,121.456124,医疗;综合医院
上海电力医院,长宁区,31.220673,121.438245,医疗;综合医院
上海邮电医院,静安区,31.22501,121.460018,医疗;综合医院
复旦大学附属妇产科医院(门诊部),黄浦区,31.217979,121.490004,医疗;专科医院
上海杨思医院,浦东新区,31.171295,121.505545,医疗;综合医院
上海市静安区北站医院,静安区,31.249744,121.471634,医疗;综合医院
上海市化工职业病防治院,静安区,31.235958,121.472983,医疗;专科医院
上海爱尔眼科医院,长宁区,31.201849,121.41925,医疗;专科医院
上海市黄浦区中西医结合医院,黄浦区,31.222,121.500973,医疗;综合医院
上海中医药大学附属龙华医院,徐汇区,31.194327,121.456899,医疗;综合医院
上海计生所医院,徐汇区,31.199121,121.456506,医疗;专科医院
上海市东方医院南院,浦东新区,31.153997,121.519351,医疗;综合医院
上海市黄浦区东南医院,黄浦区,31.204481,121.480209,医疗;综合医院
上海市黄浦区妇幼保健院,黄浦区,31.212484,121.485388,医疗;专科医院
上海市公惠医院,静安区,31.235436,121.467418,医疗;综合医院
上海明珠医院,浦东新区,31.164204,121.504739,医疗;综合医院
上海禾新医院,徐汇区,31.182745,121.415851,医疗;综合医院
上海伽玛医院,徐汇区,31.196201,121.428562,医疗;专科医院
上海邮电医院南部,徐汇区,31.217993,121.461677,医疗;综合医院
上海市静安区老年医院,静安区,31.234625,121.45123,医疗;综合医院
上海古美医院,闵行区,31.163911,121.406855,医疗;综合医院
上海泰坤堂中医医院,黄浦区,31.213406,121.478797,医疗;综合医院
上海交通大学医学院附属瑞金医院(分院),黄浦区,31.212627,121.478524,医疗;综合医院
上海天坛普华医院,长宁区,31.203436,121.407506,医疗;综合医院
徐汇区妇幼保健所,徐汇区,31.165081,121.433327,医疗;专科医院
上海港华医院,长宁区,31.20621,121.435225,医疗;综合医院
上海文艺医院,徐汇区,31.209047,121.44382,医疗;综合医院
上海敦复医院,徐汇区,31.195264,121.467628,医疗;综合医院
上海市黄浦区顺昌医院(建国东路),黄浦区,31.219368,121.486117,医疗;综合医院
上海市黄浦区中医医院,黄浦区,31.244905,121.491504,医疗;综合医院
上海市黄浦区中西医结合医院分院,黄浦区,31.231031,121.502662,医疗;综合医院
中上医院分部,长宁区,31.215078,121.4286,医疗;综合医院
上海师范大学校医院,徐汇区,31.165355,121.42274,医疗;综合医院
上海市红十字万耳鼻喉科医院,徐汇区,31.215807,121.459661,医疗;专科医院
瑞金二路地段医院,黄浦区,31.228397,121.476743,医疗;综合医院
上海国际医院,静安区,31.222547,121.450412,医疗;综合医院
上海市口腔病防治院(复兴中路分院),徐汇区,31.219171,121.46441,医疗;专科医院
上海时光整形外科医院,黄浦区,31.228221,121.485341,医疗;专科医院
模天伦工作室,普陀区,31.24323,121.421045,医疗;专科医院
停车场上海中医药大学-附属龙华医院,徐汇区,31.194056,121.457125,医疗;综合医院
上海诺美尔眼耳鼻喉科医院,黄浦区,31.24523,121.473335,医疗;专科医院
上海医博肛泰医院,黄浦区,31.212198,121.489315,医疗;专科医院
上海中佑肛肠医院,静安区,31.240737,121.45628,医疗;专科医院
上海仁爱医院,徐汇区,31.181861,121.442459,医疗;专科医院
上海远大心胸医院,徐汇区,31.175905,121.448795,医疗;专科医院
上海中医药大学教学医院,长宁区,31.211002,121.429049,医疗;综合医院
上海圣贝口腔门诊部有限公司,长宁区,31.203162,121.413155,医疗;专科医院
康联医院,长宁区,31.203949,121.406178,医疗;综合医院
上海市儿童医院-静脉用药调配中心,静安区,31.235716,121.455233,医疗;综合医院
上海龙华肾虚医院,徐汇区,31.193953,121.456212,医疗;综合医院
邰万生,黄浦区,31.237276,121.483277,医疗;综合医院
上海市中西医结合糖尿病特色专科,长宁区,31.218769,121.440004,医疗;专科医院
上海育宝医院,静安区,31.225022,121.459754,医疗;综合医院
佳美(徐家汇路),黄浦区,31.211964,121.476909,医疗;专科医院
上海市儿童医院CT核磁共振X光胃镜室,静安区,31.235561,121.454764,医疗;综合医院
长宁区妇幼保健所,长宁区,31.221032,121.412772,医疗;专科医院
同济大学医学院教学医院,徐汇区,31.193757,121.45522,医疗;综合医院
复旦大学附属肿瘤医院6号楼东,徐汇区,31.198445,121.460047,医疗;综合医院
上海交通大学医学院附属瑞金医院(分部)-益健服务中心,黄浦区,31.212536,121.478396,医疗;综合医院
复旦大学附属肿瘤医院磁共振4机房候诊室,徐汇区,31.198137,121.459576,医疗;综合医院
上海中医药大学实习医院,长宁区,31.220693,121.412316,医疗;综合医院
康宾楼,闵行区,31.163619,121.410144,医疗;专科医院
上海永信口腔医院,静安区,31.245118,121.448106,医疗;专科医院
上海市第一妇婴保健院(东院),浦东新区,31.196138,121.555777,医疗;专科医院
上海交通大学医学院附属上海儿童医学中心,浦东新区,31.211586,121.529277,医疗;专科医院
上海交通大学医学院附属仁济医院北院,浦东新区,31.238902,121.5577,医疗;综合医院
上海市中医药大学附属曙光医院(东院),浦东新区,31.192315,121.600407,医疗;综合医院
上海交通大学医学院附属仁济医院东院,浦东新区,31.213408,121.529513,医疗;综合医院
上海安达医院,浦东新区,31.19669,121.557121,医疗;综合医院
上海长航医院,浦东新区,31.233644,121.528555,医疗;综合医院
上海明德五官科医院,浦东新区,31.243867,121.533562,医疗;专科医院
上海亲和源医院(上海亲和源护理院),浦东新区,31.146312,121.624585,医疗;综合医院
御康医院,浦东新区,31.16004,121.572101,医疗;综合医院
上海申东医院,浦东新区,31.191983,121.535664,医疗;综合医院
上海市浦东新区精神卫生中心,浦东新区,31.23647,121.541024,医疗;专科医院
上海儿童医学中心(地铁站),浦东新区,31.210631,121.529463,医疗;专科医院
公利医院病人投诉中心,浦东新区,31.247943,121.55288,医疗;综合医院
上海南浦妇科医院,浦东新区,31.210249,121.520287,医疗;专科医院
卫生部国际紧急救援中心网络医院,浦东新区,31.154214,121.520335,医疗;综合医院
伊颂格,浦东新区,31.217376,121.568187,医疗;专科医院
上海市浦东新区人民医院,浦东新区,31.195547,121.709898,医疗;综合医院
上海安平医院,浦东新区,31.208505,121.702845,医疗;综合医院
上海花园妇科医院,浦东新区,31.214347,121.698856,医疗;专科医院
上海曹安医院,嘉定区,31.281148,121.252466,医疗;综合医院
上海交通大学医学院附属瑞金医院北院,嘉定区,31.341085,121.265506,医疗;综合医院
第二军医大学第三附属医院上海东方肝胆外科医院安亭分院,嘉定区,31.328323,121.170074,医疗;综合医院
上海欣安医院,嘉定区,31.321964,121.222729,医疗;综合医院
复旦大学附属华山医院北院,宝山区,31.351999,121.379857,医疗;综合医院
普陀区利群医院,普陀区,31.266488,121.392113,医疗;专科医院
上海市嘉定区南翔医院,嘉定区,31.29791,121.328837,医疗;综合医院
上海市宝山区大场医院,宝山区,31.312569,121.398807,医疗;综合医院
上海安国医院,嘉定区,31.26235,121.358413,医疗;综合医院
上海同翔医院,嘉定区,31.296836,121.317871,医疗;综合医院
上海德济医院,普陀区,31.289333,121.392809,医疗;综合医院
上海海华医院,嘉定区,31.273451,121.345258,医疗;综合医院
上海海鹤医院,嘉定区,31.261846,121.363334,医疗;综合医院
上海肤康医院,嘉定区,31.256089,121.384261,医疗;综合医院
普陀区临床重点专科骨科,普陀区,31.266289,121.39212,医疗;专科医院
上海第十人民医院,静安区,31.278364,121.459989,医疗;综合医院
上海市肺科医院,杨浦区,31.308909,121.508646,医疗;专科医院
上海市第一人民医院(北院区),虹口区,31.25883,121.495997,医疗;综合医院
上海市同济医院,普陀区,31.272865,121.437704,医疗;综合医院
上海市中医医院,静安区,31.265172,121.478159,医疗;综合医院
同济大学附属口腔医院,静安区,31.27751,121.459241,医疗;专科医院
上海市中西医结合医院,虹口区,31.263163,121.517895,医疗;综合医院
上海市普陀区人民医院,普陀区,31.251736,121.447625,医疗;综合医院
上海曲阳医院,虹口区,31.284282,121.497642,医疗;综合医院
上海中医药大学附属岳阳中西医结合医院,虹口区,31.294762,121.49551,医疗;综合医院
上海市第二康复医院,宝山区,31.349952,121.492758,医疗;综合医院
上海市第三康复医院,静安区,31.299819,121.43861,医疗;综合医院
上海航道医院,虹口区,31.262787,121.518431,医疗;综合医院
中国人民解放军第四一一医院,虹口区,31.270888,121.487221,医疗;综合医院
上海市公安消防总队职工医院,静安区,31.308272,121.449196,医疗;综合医院
上海市皮肤病医院(静安区门诊住院部),静安区,31.321758,121.451075,医疗;专科医院
上海新视界中兴眼科医院,静安区,31.25844,121.462354,医疗;专科医院
上海安泰医院,杨浦区,31.316971,121.496185,医疗;综合医院
上海六一儿童医院,静安区,31.263112,121.484168,医疗;专科医院
上海市静安区,静安区,31.319635,121.455333,医疗;综合医院
上海海鹰医院,静安区,31.310935,121.445339,医疗;综合医院
海江医院,虹口区,31.307986,121.48548,医疗;综合医院
上海金典医院,虹口区,31.252489,121.500669,医疗;综合医院
赤峰医院医保定点,虹口区,31.287918,121.492899,医疗;综合医院
上海和平眼科医院,虹口区,31.293208,121.499584,医疗;专科医院
上海建峰护理院,虹口区,31.290849,121.49227,医疗;专科医院
海军上海保障基地医院-肛肠科,虹口区,31.288015,121.482426,医疗;专科医院
上海申江医院,宝山区,31.285046,121.431658,医疗;综合医院
上海健桥医院,静安区,31.258155,121.471345,医疗;综合医院
上海天伦医院,虹口区,31.296785,121.477215,医疗;综合医院
上海宏康医院,普陀区,31.261972,121.404573,医疗;综合医院
上海市普陀区红十字护理医院,普陀区,31.273557,121.436453,医疗;综合医院
虹口种植牙中心,虹口区,31.264077,121.487528,医疗;专科医院
上海市中医特色专科中医重症肌无力专科,虹口区,31.263029,121.518006,医疗;专科医院
停车场同济大学附属上海市肺科医院3号楼北,杨浦区,31.307742,121.507998,医疗;专科医院
宝山区合作医疗保险基金约定医院,宝山区,31.342939,121.464667,医疗;综合医院
安徽蚌埠医学院教学医院,虹口区,31.262889,121.517966,医疗;综合医院
上海市捷康口腔医院,静安区,31.276551,121.446903,医疗;专科医院
上海中医药大学附属岳阳中西医结合医院-门诊膏方制作室,虹口区,31.29544,121.496031,医疗;综合医院
空调医院,静安区,31.295675,121.439358,医疗;综合医院
上海美联臣医疗美容医院,虹口区,31.27798,121.505517,医疗;专科医院
上海交通大学医学院附属新华医院,杨浦区,31.279099,121.524111,医疗;综合医院
复旦大学附属妇产科医院,杨浦区,31.265437,121.541398,医疗;专科医院
第二军医大学第三附属医院(东方肝胆医院),杨浦区,31.316091,121.536649,医疗;综合医院
上海市第七人民医院,浦东新区,31.349124,121.584726,医疗;综合医院
上海市杨浦区市东医院,杨浦区,31.327306,121.543985,医疗;综合医院
上海长海医院,杨浦区,31.314508,121.534946,医疗;综合医院
上海开元骨科医院,浦东新区,31.278204,121.596757,医疗;专科医院
上海市杨浦区控江医院,杨浦区,31.288394,121.537129,医疗;综合医院
上海市第一康复医院,杨浦区,31.267274,121.544533,医疗;综合医院
上海江东医院,浦东新区,31.271253,121.577755,医疗;综合医院
上海市杨浦区中心医院(安图分部),杨浦区,31.297246,121.549456,医疗;综合医院
上海市杨浦区中心医院(中原分院),杨浦区,31.331098,121.534355,医疗;综合医院
上海上体伤骨科医院,杨浦区,31.316882,121.530135,医疗;专科医院
上海申诚医院,浦东新区,31.263247,121.565547,医疗;综合医院
上海新光医院,杨浦区,31.303899,121.545655,医疗;综合医院
上海艾儿贝佳妇产科医院,浦东新区,31.259641,121.572704,医疗;专科医院
上海永远幸妇科医院,浦东新区,31.340206,121.605555,医疗;专科医院
杨浦区妇幼保健所,杨浦区,31.274589,121.534926,医疗;专科医院
立德医院,杨浦区,31.323279,121.543733,医疗;专科医院
上海华佳医院,杨浦区,31.328614,121.529584,医疗;综合医院
现代齿科,杨浦区,31.306432,121.538049,医疗;专科医院
上海市医学重点专科骨科,杨浦区,31.277757,121.55627,医疗;专科医院
新侨医院,浦东新区,31.346705,121.593048,医疗;综合医院
上海交通大学医学院附属新华医院-静脉配置中心,杨浦区,31.278101,121.524514,医疗;综合医院
上海市医学重点专科骨科,杨浦区,31.296932,121.549838,医疗;专科医院
上海市中西医康复医学研究所临床中心,浦东新区,31.275955,121.585856,医疗;综合医院
新华显微眼科中心,杨浦区,31.279721,121.52222,医疗;专科医院
上海泸东造船集团职工医院消毒供应中心,浦东新区,31.27625,121.586173,医疗;综合医院
上海金高中西医结合医院,浦东新区,31.286212,121.616922,医疗;综合医院
长海医院-胸心外科医院,杨浦区,31.314251,121.534598,医疗;专科医院
上海真美妇科医院,杨浦区,31.271124,121.54234,医疗;专科医院
上海市浦东新区肺科医院,浦东新区,31.274308,121.686401,医疗;专科医院
上海尚德医院,浦东新区,31.267234,121.685672,医疗;综合医院
上海龚路精神病康复医院,浦东新区,31.27305,121.698629,医疗;专科医院
上海市嘉定区中心医院,嘉定区,31.39348,121.246032,医疗;综合医院
嘉定区迎园医院,嘉定区,31.385102,121.277525,医疗;综合医院
上海中亚医院(嘉丰路),嘉定区,31.378977,121.24173,医疗;综合医院
嘉定区菊园新区地段医院,嘉定区,31.403685,121.25652,医疗;综合医院
电瓶医院,嘉定区,31.386865,121.244899,医疗;综合医院
上海市宝山区罗店医院,宝山区,31.419326,121.35718,医疗;综合医院
上海美兰湖妇产科医院,宝山区,31.410974,121.364138,医疗;专科医院
上海交通大学医学院附属第九人民医院北部,宝山区,31.414413,121.484318,医疗;综合医院
上海市宝山区中西医结合医院,宝山区,31.415612,121.493228,医疗;综合医院
上海市红十字第三人民医院,宝山区,31.414998,121.484654,医疗;综合医院
宝山区卫生系统放心医院,宝山区,31.384064,121.502546,医疗;综合医院
上海兴岛医院,崇明区,31.396116,121.731164,医疗;综合医院
上海市第十人民医院(崇明分院),崇明区,31.534604,121.630975,医疗;综合医院
上海交通大学医学院附属新华医院崇明分院,崇明区,31.62315,121.40522,医疗;综合医院
上海娄氏中医医院,崇明区,31.623522,121.541515,医疗;综合医院
上海市前进农场职工医院,崇明区,31.646603,121.605958,医疗;综合医院
长征农场职工医院,崇明区,31.767488,121.418133,医疗;综合医院
